time-stamp,java-file,seed,smt-result,error-message,smt-time,total-time,data-nodes,ctrl-nodes,mem-nodes
2026-05-25 11:54:13.538508485 UTC,Test3467.java,3197759453802175111,Unsat,,0.013436813s,0.039107804s,11,4,2
2026-05-25 11:54:19.938164042 UTC,Test3468.java,6770568746258228157,Unsat,,0.021683031s,0.091884718s,45,12,6
2026-05-25 11:54:26.827948835 UTC,Test3469.java,16901350154732326665,Unsat,,0.018365485s,0.11887571s,86,12,4
2026-05-25 11:54:33.765882364 UTC,Test3470.java,9956790313635069865,Unsat,,0.017928826s,0.08171983s,59,12,3
2026-05-25 11:54:40.679454651 UTC,Test3471.java,15978321212183301574,Unsat,,0.02149227s,0.118182006s,91,20,2
2026-05-25 11:54:47.347049928 UTC,Test3472.java,12829197678015214263,Unsat,,0.02129709s,0.134262736s,95,20,2
2026-05-25 11:54:54.006388007 UTC,Test3473.java,6349200698358104724,Unsat,,0.208454641s,0.422330052s,118,29,9
2026-05-25 11:55:00.803545343 UTC,Test3474.java,311664327313999311,Unsat,,0.017380685s,0.093053531s,61,12,2
2026-05-25 11:55:07.426205852 UTC,Test3475.java,10416182812562907009,Unsat,,0.022153405s,0.115643715s,83,20,2
2026-05-25 11:55:14.071655068 UTC,Test3476.java,11234377350143472687,Unsat,,0.01237053s,0.061878818s,6,4,2
2026-05-25 11:55:20.596904457 UTC,Test3477.java,8528306885336606295,Unsat,,0.02314963s,0.136547345s,109,20,2
2026-05-25 11:55:27.454243654 UTC,Test3478.java,11592462714639796327,Unsat,,0.018979005s,0.094364188s,70,12,3
2026-05-25 11:55:34.186229777 UTC,Test3479.java,3472622273303624176,Unknown,timeout,45.600878002s,45.685789476s,69,20,2
2026-05-25 11:56:26.106584867 UTC,Test3480.java,7028113932997556414,Unknown,timeout,45.413368948s,45.849784276s,188,60,11
2026-05-25 11:57:18.779923094 UTC,Test3481.java,5115748796758608894,Unsat,,0.019597666s,0.068610319s,44,4,2
2026-05-25 11:57:24.984732977 UTC,Test3482.java,4262523504028400018,Unsat,,0.019146153s,0.105774179s,87,20,2
2026-05-25 11:57:31.638153192 UTC,Test3483.java,6560903459407655908,Unsat,,0.035929989s,0.161223501s,137,28,2
2026-05-25 11:57:38.452337452 UTC,Test3484.java,11285948867761435921,Unsat,,0.02267084s,0.129899351s,121,20,2
2026-05-25 11:57:45.056810205 UTC,Test3485.java,16774530064672647690,Unsat,,0.021569693s,0.130210089s,103,20,2
2026-05-25 11:57:51.648668537 UTC,Test3486.java,8690725006558023052,Unsat,,0.016318329s,0.078516886s,55,12,4
2026-05-25 11:57:58.222003574 UTC,Test3487.java,2417210587675834672,Unsat,,0.012976191s,0.031573488s,4,4,2
2026-05-25 11:58:04.39403124 UTC,Test3488.java,13746072607644808150,Unsat,,0.017883888s,0.105419663s,65,20,2
2026-05-25 11:58:11.085102968 UTC,Test3489.java,13093555253284343193,Unsat,,0.015363279s,0.043942649s,24,4,2
2026-05-25 11:58:17.296941917 UTC,Test3490.java,18222623518979025673,Unsat,,0.023555908s,0.148441674s,117,28,2
2026-05-25 11:58:23.982467114 UTC,Test3491.java,3350294804377280960,Unsat,,0.023211075s,0.097203952s,77,17,2
2026-05-25 11:58:30.608010849 UTC,Test3492.java,6540627227738846498,Unsat,,0.027055065s,0.189516789s,162,36,2
2026-05-25 11:58:37.440150428 UTC,Test3493.java,10546532952195104835,Unsat,,0.015926489s,0.170995862s,69,28,5
2026-05-25 11:58:44.493564727 UTC,Test3494.java,4541725679390695557,Unsat,,0.028599306s,0.174797955s,127,48,13
2026-05-25 11:58:51.499672654 UTC,Test3495.java,12980409400376908560,Unsat,,0.019754658s,0.116501637s,81,20,4
2026-05-25 11:58:58.31243565 UTC,Test3496.java,4147109145378130235,Unknown,timeout,45.371666678s,45.421162319s,56,4,2
2026-05-25 11:59:49.919177621 UTC,Test3497.java,15313261786075926580,Unknown,timeout,45.466355785s,45.565140858s,86,20,15
2026-05-25 12:00:41.748727104 UTC,Test3498.java,17971317619203286452,Unsat,,0.015690624s,0.046268155s,26,4,2
2026-05-25 12:00:47.923370839 UTC,Test3499.java,3449101139545338005,Unsat,,0.018177121s,0.267181889s,81,28,7
2026-05-25 12:00:55.001666019 UTC,Test3500.java,10723174663336444678,Unsat,,0.02386382s,0.137106292s,121,21,6
2026-05-25 12:01:01.743512245 UTC,Test3501.java,13993525472823018151,Unsat,,0.029704304s,0.192082817s,152,32,2
2026-05-25 12:01:08.59634701 UTC,Test3502.java,7513933180487159408,Unknown,timeout,45.793618531s,46.02064216s,118,24,2
2026-05-25 12:02:00.909287328 UTC,Test3503.java,10370977631144053529,Unknown,timeout,46.188972302s,46.292260179s,98,24,6
2026-05-25 12:02:53.728165136 UTC,Test3504.java,4748102850971473712,Unsat,,0.018099347s,0.100887078s,88,12,5
2026-05-25 12:03:00.352039364 UTC,Test3505.java,9922395158896925291,Unsat,,0.017873802s,0.07420608s,60,4,4
2026-05-25 12:03:06.621095624 UTC,Test3506.java,5220912411880870601,Unsat,,0.022168284s,0.126062208s,109,20,2
2026-05-25 12:03:13.366685791 UTC,Test3507.java,11696694375082046004,Unsat,,0.012220985s,0.036722909s,4,4,2
2026-05-25 12:03:19.501869142 UTC,Test3508.java,14586193739666114176,Unknown,timeout,46.42996156s,46.555534925s,101,29,9
2026-05-25 12:04:12.231793769 UTC,Test3509.java,9151758132921811936,Unsat,,0.018675037s,0.102489609s,67,20,2
2026-05-25 12:04:18.887900916 UTC,Test3510.java,9048728117269088488,Unsat,,0.020454s,0.122742717s,91,28,2
2026-05-25 12:04:25.615545635 UTC,Test3511.java,15051221941661313830,Unknown,timeout,45.730529771s,46.139884737s,161,64,23
2026-05-25 12:05:18.400601418 UTC,Test3512.java,8455110121181373677,Unsat,,0.019595646s,0.133420461s,95,20,2
2026-05-25 12:05:24.990539851 UTC,Test3513.java,10589304678441786308,Unsat,,0.01219853s,0.036584296s,7,4,2
2026-05-25 12:05:31.147892559 UTC,Test3514.java,13133563794963542587,Unsat,,0.027092448s,0.188824937s,137,45,4
2026-05-25 12:05:38.096339853 UTC,Test3515.java,16003669122378543968,Unsat,,0.030220277s,0.379279057s,156,28,4
2026-05-25 12:05:45.263232082 UTC,Test3516.java,11892939048416418889,Unsat,,0.019973451s,0.121602981s,85,28,2
2026-05-25 12:05:51.975060538 UTC,Test3517.java,647950104532548552,Unsat,,0.015948131s,0.063921008s,48,4,2
2026-05-25 12:05:58.254052944 UTC,Test3518.java,11145640914711298249,Unsat,,0.018421708s,0.104221052s,88,20,2
2026-05-25 12:06:04.882917314 UTC,Test3519.java,18175355156385506108,Unsat,,0.017955363s,0.118529312s,97,21,4
2026-05-25 12:06:11.54726543 UTC,Test3520.java,5065519042659743528,Unsat,,0.015917001s,0.116591531s,34,12,2
2026-05-25 12:06:18.003701707 UTC,Test3521.java,3481134649920032435,Unsat,,0.022363962s,0.126585056s,108,12,2
2026-05-25 12:06:24.615917239 UTC,Test3522.java,9106564653336929469,Unsat,,0.016070279s,0.076339235s,61,12,2
2026-05-25 12:06:31.16989618 UTC,Test3523.java,11943853657381112438,Unsat,,0.015300421s,0.049847182s,24,4,2
2026-05-25 12:06:37.291622851 UTC,Test3524.java,7845568103376343587,Unsat,,0.015319103s,0.059972667s,40,4,2
2026-05-25 12:06:43.60270483 UTC,Test3525.java,12766707577010152526,Unsat,,0.011379783s,0.030519912s,2,4,2
2026-05-25 12:06:49.841254487 UTC,Test3526.java,17840128479848824033,Unsat,,1.775702954s,1.836262898s,74,12,2
2026-05-25 12:06:57.814765838 UTC,Test3527.java,8479047009237275907,Unsat,,0.019545673s,0.080288357s,62,12,2
2026-05-25 12:07:04.033271906 UTC,Test3528.java,3203231076603808422,Unsat,,0.022938291s,0.136253682s,123,20,2
2026-05-25 12:07:10.607976156 UTC,Test3529.java,7592675399821577388,Unsat,,2.015449879s,2.159918906s,139,44,9
2026-05-25 12:07:19.414174618 UTC,Test3530.java,9628249244061459428,Unsat,,0.012834093s,0.031040862s,6,4,2
2026-05-25 12:07:25.717651016 UTC,Test3531.java,14552804859557866992,Unsat,,0.028702464s,0.198705753s,171,28,2
2026-05-25 12:07:32.414937216 UTC,Test3532.java,16033703682533058731,Unknown,timeout,47.113383384s,47.491307884s,180,28,4
2026-05-25 12:08:26.734571967 UTC,Test3533.java,10490524574876799558,Unsat,,0.022182503s,0.105141076s,87,20,2
2026-05-25 12:08:33.339015688 UTC,Test3534.java,14819381845982277964,Unsat,,0.015570552s,0.064437833s,48,12,2
2026-05-25 12:08:39.946890038 UTC,Test3535.java,2205904602928074338,Unknown,timeout,45.931200897s,46.069492797s,125,28,2
2026-05-25 12:09:32.535650305 UTC,Test3536.java,14016156171358511975,Unsat,,0.0212744s,0.117714377s,99,21,4
2026-05-25 12:09:39.305785741 UTC,Test3537.java,10139698685570123359,Unsat,,1.042043371s,1.112088474s,50,12,6
2026-05-25 12:09:46.588142813 UTC,Test3538.java,11304462949289362966,Unknown,timeout,46.009390794s,46.150307886s,138,62,14
2026-05-25 12:10:39.4252477 UTC,Test3539.java,15489931967220630671,Unsat,,0.02370296s,0.146286657s,123,28,2
2026-05-25 12:10:46.237875549 UTC,Test3540.java,11273554834910297491,Unsat,,0.024209415s,0.150248917s,103,41,3
2026-05-25 12:10:53.036275544 UTC,Test3541.java,960557712219104997,Unsat,,0.029342831s,0.192980002s,130,52,13
2026-05-25 12:10:59.863026279 UTC,Test3542.java,2995768805769179960,Unsat,,0.02426649s,0.174249165s,100,36,11
2026-05-25 12:11:06.647818523 UTC,Test3543.java,6175115793291277732,Unknown,timeout,46.202549786s,46.323300267s,111,12,2
2026-05-25 12:11:59.57706326 UTC,Test3544.java,13309797327647716777,Unsat,,0.016180888s,0.041738984s,18,8,2
2026-05-25 12:12:05.934938383 UTC,Test3545.java,6924450156051345147,Unsat,,0.021518362s,0.215858385s,103,20,2
2026-05-25 12:12:12.997743744 UTC,Test3546.java,5263041321713616230,Unknown,timeout,46.150670027s,46.255778898s,115,20,2
2026-05-25 12:13:05.805096515 UTC,Test3547.java,105727426750197906,Unsat,,0.022272027s,0.136548557s,107,20,2
2026-05-25 12:13:12.571889804 UTC,Test3548.java,12859880033372511752,Unsat,,0.017822888s,0.103176261s,69,12,4
2026-05-25 12:13:19.355894239 UTC,Test3549.java,6874853726753711064,Unsat,,0.023269962s,0.152241421s,89,28,8
2026-05-25 12:13:26.191053846 UTC,Test3550.java,16129967620545318009,Unsat,,0.017188946s,0.051310633s,28,8,2
2026-05-25 12:13:32.427918163 UTC,Test3551.java,1640303242225526162,Unsat,,0.012008769s,0.035595841s,4,4,2
2026-05-25 12:13:38.667166917 UTC,Test3552.java,664840734605324116,Unsat,,0.012603092s,0.038405053s,4,4,2
2026-05-25 12:13:45.002638142 UTC,Test3553.java,14810127876327465984,Unsat,,0.027885806s,0.203314236s,170,28,3
2026-05-25 12:13:51.695017621 UTC,Test3554.java,13006034225027115262,Unknown,timeout,45.297545165s,45.56766511s,185,92,28
2026-05-25 12:14:43.902375043 UTC,Test3555.java,11192037638562258171,Unsat,,0.029814816s,0.182808565s,137,44,6
2026-05-25 12:14:50.622973326 UTC,Test3556.java,818449860975042478,Unsat,,0.024274726s,0.186126681s,115,28,4
2026-05-25 12:14:57.375293739 UTC,Test3557.java,13650462185965877166,Unsat,,0.013738123s,0.110036367s,22,12,2
2026-05-25 12:15:04.266707514 UTC,Test3558.java,11726867752598371275,Unsat,,0.026215041s,0.217577736s,84,32,9
2026-05-25 12:15:10.993927993 UTC,Test3559.java,6019610418695091472,Unsat,,0.02290074s,0.1342792s,111,28,2
2026-05-25 12:15:17.75871266 UTC,Test3560.java,5593443115862963399,Unsat,,0.012146165s,0.061469612s,41,4,8
2026-05-25 12:15:24.133313698 UTC,Test3561.java,17574964326283468090,Unsat,,0.014131072s,0.040131755s,16,4,2
2026-05-25 12:15:30.627652412 UTC,Test3562.java,930106298525738069,Unsat,,0.021738668s,0.127007074s,103,20,2
2026-05-25 12:15:37.41259624 UTC,Test3563.java,17584820075999239075,Unsat,,0.019091433s,0.124053719s,77,20,2
2026-05-25 12:15:44.389120714 UTC,Test3564.java,10603901789174195591,Unsat,,0.024643889s,0.149797242s,96,44,15
2026-05-25 12:15:51.209678572 UTC,Test3565.java,15954190544275002861,Unsat,,0.014324145s,0.046789122s,28,4,2
2026-05-25 12:15:57.478366472 UTC,Test3566.java,13576159204308679513,Unsat,,0.012215998s,0.129474423s,62,20,3
2026-05-25 12:16:04.14598162 UTC,Test3567.java,5886356056163700246,Unsat,,0.011783516s,0.070956447s,16,8,2
2026-05-25 12:16:10.741006526 UTC,Test3568.java,12550467052309939714,Unsat,,0.0148787s,0.057022773s,46,4,2
2026-05-25 12:16:17.005689418 UTC,Test3569.java,10117978241280442668,Unsat,,0.025612939s,0.284221566s,136,28,2
2026-05-25 12:16:23.963537467 UTC,Test3570.java,1535057219619214596,Unsat,,0.015024861s,0.050247112s,34,4,2
2026-05-25 12:16:30.317342293 UTC,Test3571.java,11280356550677621532,Unsat,,7.79519231s,7.919440271s,127,20,2
2026-05-25 12:16:44.870820168 UTC,Test3572.java,1245425509047249591,Unsat,,0.017798424s,0.095271339s,69,12,2
2026-05-25 12:16:51.684655583 UTC,Test3573.java,1836191748725176379,Unsat,,0.022968696s,0.155021769s,115,28,2
2026-05-25 12:16:58.620222914 UTC,Test3574.java,18078868713492961804,Unsat,,0.011852301s,0.056015234s,6,4,2
2026-05-25 12:17:05.438990159 UTC,Test3575.java,11709809052015217890,Unsat,,0.018734169s,0.090096472s,71,12,2
2026-05-25 12:17:12.263030758 UTC,Test3576.java,6478303658667380518,Unsat,,0.022706256s,0.189264566s,138,28,4
2026-05-25 12:17:19.246491624 UTC,Test3577.java,6836399381815877563,Unsat,,0.011579806s,0.032025597s,14,4,2
2026-05-25 12:17:25.6033052 UTC,Test3578.java,15024570460249517294,Unknown,timeout,45.778670557s,46.270187117s,222,80,23
2026-05-25 12:18:18.812196825 UTC,Test3579.java,13033812664026336497,Unsat,,0.01994141s,0.108836823s,95,20,2
2026-05-25 12:18:25.55401119 UTC,Test3580.java,13863051759991100962,Unknown,timeout,46.081471727s,46.169164299s,106,4,4
2026-05-25 12:19:18.122963165 UTC,Test3581.java,14052210275449839271,Unsat,,0.02141039s,0.119720502s,107,21,2
2026-05-25 12:19:24.965120911 UTC,Test3582.java,17708008895649296939,Unsat,,0.014116928s,0.040412947s,25,4,2
2026-05-25 12:19:31.233332171 UTC,Test3583.java,4270177938692297196,Unknown,timeout,45.937984154s,46.168015495s,141,28,3
2026-05-25 12:20:24.246861523 UTC,Test3584.java,16236984827916611871,Unknown,timeout,45.429300604s,45.477082902s,65,4,2
2026-05-25 12:21:15.949398319 UTC,Test3585.java,5042762483209109397,Unsat,,0.013954216s,0.039400696s,16,4,2
2026-05-25 12:21:22.267184725 UTC,Test3586.java,11992751269505013034,Unsat,,0.021622235s,0.152806261s,103,28,2
2026-05-25 12:21:28.980241761 UTC,Test3587.java,5725193397314404238,Unknown,timeout,47.854241148s,48.163101748s,241,118,20
2026-05-25 12:22:23.881317925 UTC,Test3588.java,6095664121653216899,Unsat,,0.015324105s,0.047235636s,35,4,2
2026-05-25 12:22:30.193294054 UTC,Test3589.java,814564277119840509,Unsat,,0.01882541s,0.092735899s,56,20,5
2026-05-25 12:22:36.570282264 UTC,Test3590.java,10853534379599657474,Unsat,,4.724432168s,4.974970874s,213,83,24
2026-05-25 12:22:48.315711633 UTC,Test3591.java,12380384023447251107,Unknown,timeout,45.406202628s,45.598957687s,86,36,8
2026-05-25 12:23:40.369422002 UTC,Test3592.java,17149122787811709749,Unsat,,0.152135476s,0.194229581s,41,8,3
2026-05-25 12:23:46.772080002 UTC,Test3593.java,4764428529679086766,Unsat,,0.014276101s,0.056196963s,28,4,2
2026-05-25 12:23:53.021495356 UTC,Test3594.java,10924172483496274197,Unsat,,0.011691049s,0.035611577s,13,4,2
2026-05-25 12:23:59.189605562 UTC,Test3595.java,13286205019123583386,Unsat,,0.024020452s,0.122459263s,92,16,14
2026-05-25 12:24:05.592281509 UTC,Test3596.java,13735144885776840162,Unknown,timeout,45.610318318s,45.736829876s,114,36,19
2026-05-25 12:24:58.00360636 UTC,Test3597.java,914559720462603771,Unsat,,0.015871807s,0.05833289s,36,4,2
2026-05-25 12:25:04.247614612 UTC,Test3598.java,14734037075189770466,Unsat,,0.023421384s,0.150096699s,135,20,2
2026-05-25 12:25:11.015178971 UTC,Test3599.java,288125698572743775,Unsat,,0.015334236s,0.067870084s,71,16,5
2026-05-25 12:25:17.346929203 UTC,Test3600.java,2114506483811916732,Unsat,,0.019285757s,0.105289784s,79,20,2
2026-05-25 12:25:23.956440747 UTC,Test3601.java,11129889981843581188,Unsat,,0.01962104s,0.115808863s,97,20,2
2026-05-25 12:25:30.722593081 UTC,Test3602.java,7027832578200009503,Unsat,,0.016518595s,0.077418714s,54,24,8
2026-05-25 12:25:37.073200511 UTC,Test3603.java,17623526232673403889,Unsat,,0.021519992s,0.129296173s,103,20,2
2026-05-25 12:25:43.744149514 UTC,Test3604.java,9520486477280652971,Unsat,,0.012127554s,0.061534492s,6,4,2
2026-05-25 12:25:50.394276268 UTC,Test3605.java,16344763980249221323,Unsat,,0.019160903s,0.076892188s,68,16,3
2026-05-25 12:25:56.666288069 UTC,Test3606.java,10010203330030056790,Unsat,,0.018581385s,0.073199935s,59,12,2
2026-05-25 12:26:03.180843632 UTC,Test3607.java,5395456415151419763,Unsat,,0.023293599s,0.135771433s,73,12,2
2026-05-25 12:26:09.603762473 UTC,Test3608.java,12224898943608665668,Unsat,,0.016045869s,0.069483707s,58,12,2
2026-05-25 12:26:16.415905806 UTC,Test3609.java,16521234712160664710,Unsat,,0.016995917s,0.086745135s,55,12,2
2026-05-25 12:26:23.026722192 UTC,Test3610.java,7552971439608189465,Unsat,,0.019801305s,0.08584343s,67,12,2
2026-05-25 12:26:29.684340125 UTC,Test3611.java,8641531266761196766,Unsat,,0.018157595s,0.053747058s,20,4,2
2026-05-25 12:26:36.05128953 UTC,Test3612.java,993060755361990398,Unknown,timeout,46.239162289s,46.344565063s,116,20,5
2026-05-25 12:27:29.095006209 UTC,Test3613.java,3402519953374493449,Unknown,timeout,47.105053974s,47.286892217s,171,53,3
2026-05-25 12:28:23.031938527 UTC,Test3614.java,11014885804617139284,Unsat,,0.019958785s,0.114598645s,83,12,2
2026-05-25 12:28:29.802629776 UTC,Test3615.java,4712802969120635745,Unsat,,0.269088445s,0.358051541s,90,12,12
2026-05-25 12:28:36.400505329 UTC,Test3616.java,8759979055541730316,Unsat,,0.02215625s,0.118891612s,101,12,2
2026-05-25 12:28:43.123057313 UTC,Test3617.java,16453617656341151175,Unknown,timeout,45.541827515s,45.713117995s,120,52,13
2026-05-25 12:29:35.664543632 UTC,Test3618.java,1465609600414609596,Unsat,,0.019455213s,0.121522311s,86,28,5
2026-05-25 12:29:42.389769728 UTC,Test3619.java,13542027413049597833,Unknown,timeout,45.940465573s,46.079026126s,133,20,4
2026-05-25 12:30:35.124610236 UTC,Test3620.java,67292078941244756,Unsat,,0.019705345s,0.114497386s,87,20,2
2026-05-25 12:30:42.064833566 UTC,Test3621.java,3419829606477147161,Unsat,,0.020075687s,0.093091569s,77,12,2
2026-05-25 12:30:48.856350187 UTC,Test3622.java,602214645648440321,Unsat,,0.016621808s,0.059901822s,46,4,4
2026-05-25 12:30:55.356966198 UTC,Test3623.java,1213466349037639940,Unsat,,0.026752812s,0.227621328s,88,32,8
2026-05-25 12:31:02.762146208 UTC,Test3624.java,12784508341064881595,Unsat,,0.036402601s,0.348358751s,123,40,11
2026-05-25 12:31:09.950262733 UTC,Test3625.java,6549963331767439307,Unknown,timeout,45.141588441s,45.371126642s,97,38,7
2026-05-25 12:32:01.709745926 UTC,Test3626.java,8936076736971568224,Unsat,,0.037479007s,0.171725969s,135,28,2
2026-05-25 12:32:08.704988099 UTC,Test3627.java,16296352715061297416,Unsat,,0.013842381s,0.048172225s,22,4,2
2026-05-25 12:32:14.908692085 UTC,Test3628.java,16752150921807616054,Unknown,timeout,45.696376445s,45.77550205s,93,4,4
2026-05-25 12:33:06.900774377 UTC,Test3629.java,1777735479066318672,Unsat,,0.018260153s,0.097239903s,87,12,2
2026-05-25 12:33:13.749311397 UTC,Test3630.java,10292247012190053989,Unsat,,0.027168604s,0.173026108s,117,36,8
2026-05-25 12:33:20.522332351 UTC,Test3631.java,6990606839875086836,Unsat,,0.018190784s,0.100407591s,90,12,2
2026-05-25 12:33:27.444141371 UTC,Test3632.java,3042251199184512987,Unsat,,0.024140183s,0.145985164s,143,25,2
2026-05-25 12:33:34.267661983 UTC,Test3633.java,15675504280152330500,Unknown,timeout,45.269481779s,45.31177707s,49,4,2
2026-05-25 12:34:25.907451135 UTC,Test3634.java,17268468427967069031,Unsat,,0.01471868s,0.043994975s,20,4,2
2026-05-25 12:34:32.152422225 UTC,Test3635.java,14128317855431616443,Unsat,,1.942418819s,2.028833131s,88,24,5
2026-05-25 12:34:40.767816928 UTC,Test3636.java,16763718831194753800,Unsat,,0.027144839s,0.4009982s,120,48,3
2026-05-25 12:34:48.178634078 UTC,Test3637.java,15816089523342679900,Unsat,,0.379486143s,0.430396439s,67,17,4
2026-05-25 12:34:54.956608075 UTC,Test3638.java,15269759275758633360,Unsat,,0.015522561s,0.059394419s,35,12,2
2026-05-25 12:35:01.775002473 UTC,Test3639.java,14993362999272534908,Unsat,,0.021623682s,0.099952276s,65,12,2
2026-05-25 12:35:08.588337706 UTC,Test3640.java,7352719494265062196,Unsat,,0.022237559s,0.10273104s,76,24,5
2026-05-25 12:35:15.412977193 UTC,Test3641.java,6809392906195349732,Unsat,,0.012777267s,0.040147312s,6,4,2
2026-05-25 12:35:21.860419007 UTC,Test3642.java,9129607938414428407,Unsat,,0.01407875s,0.056234046s,24,4,2
2026-05-25 12:35:28.293127403 UTC,Test3643.java,12906349496722039777,Unsat,,0.016737704s,0.086295381s,76,13,2
2026-05-25 12:35:35.064041823 UTC,Test3644.java,959550219126904078,Unsat,,0.024553761s,0.151617477s,127,28,2
2026-05-25 12:35:41.751179789 UTC,Test3645.java,9338267720161602888,Unsat,,0.014320091s,0.05214761s,29,4,2
2026-05-25 12:35:48.205994031 UTC,Test3646.java,7474851813708555498,Unsat,,0.01974269s,0.119324094s,82,20,2
2026-05-25 12:35:55.025579463 UTC,Test3647.java,8442502493260378775,Unsat,,0.021970813s,0.144255418s,109,32,7
2026-05-25 12:36:01.972965022 UTC,Test3648.java,7340349213990331386,Unsat,,0.025600866s,0.085070499s,62,12,11
2026-05-25 12:36:08.430573285 UTC,Test3649.java,11473710770251302551,Unknown,timeout,45.893425466s,46.053872017s,178,36,7
